, which holds , VBZ false WDT  O
WDT holds a which DT false VBZ  I
VBZ a 62.42 holds CD false DT  I
DT 62.42 % a NN false CD  I
CD % stake 62.42 NN false NN  I
NN stake in % IN false NN  O
NN in Profit stake NN true IN  I
IN Profit Systems in NNP true NN  I
NN Systems Inc. Profit NNP true NNP  I
NNP Inc. , Systems , false NNP  O
NNP , said Inc. VBD false ,  O
, said it , PRP false VBD  I
VBD it is said VBZ false PRP  O
PRP is considering it VBG false VBZ  O
VBZ considering courses is NNS false VBG  I
VBG courses of considering IN false NNS  O
NNS of action courses NN false IN  I
IN action that of WDT false NN  B
NN that could action MD false WDT  O
WDT could result that VB false MD  O
MD result in could IN false VB  O
VB in its result PRP$ false IN  I
IN its having in VBG false PRP$  O
PRP$ having `` its `` false VBG  O
VBG `` active having JJ false ``  I
`` active control `` NN false JJ  I
JJ control '' active '' false NN  O
NN '' of control IN false ''  O
'' of the '' DT false IN  I
IN the company of NN false DT  I
DT company . the . false NN  O
__NONE_PoS__ __NONE_Word__ In __NONE_Word__ IN true __NONE_PoS__  O
__NONE_PoS__ In a __NONE_Word__ DT false IN  I
IN a filing In NN false DT  I
DT filing with a IN false NN  O
NN with the filing DT false IN  I
IN the Securities with NNP true DT  I
DT Securities and the CC false NNP  I
NNP and Exchange Securities NNP true CC  I
CC Exchange Commission and NNP true NNP  I
NNP Commission , Exchange , false NNP  O
NNP , Lep Commission NNP true ,  I
, Lep Group , NNP true NNP  I
NNP Group said Lep VBD false NNP  O
NNP said a Group DT false VBD  I
VBD a possible said JJ false DT  I
DT possible course a NN false JJ  I
JJ course of possible IN false NN  O
NN of action course NN false IN  I
IN action may of MD false NN  O
NN may include action VB false MD  O
MD include acquiring may VBG false VB  O
VB acquiring some include DT false VBG  I
VBG some or acquiring CC false DT  I
DT or all some DT false CC  I
CC all of or IN false DT  O
DT of the all DT false IN  I
IN the Profit of NN true DT  I
DT Profit Systems the NNPS true NN  I
NN Systems shares Profit NNS false NNPS  I
NNPS shares it Systems PRP false NNS  B
NNS it does shares VBZ false PRP  O
PRP does n't it RB false VBZ  O
VBZ n't already does RB false RB  O
RB already own n't JJ false RB  O
RB own . already . false JJ  O
__NONE_PoS__ __NONE_Word__ It __NONE_Word__ PRP true __NONE_PoS__  I
__NONE_PoS__ It noted __NONE_Word__ VBD false PRP  O
PRP noted , It , false VBD  O
VBD , however noted RB false ,  O
, however , , , false RB  O
RB , that however IN false ,  O
, that it , PRP false IN  I
IN it has that VBZ false PRP  O
PRP has n't it RB false VBZ  O
VBZ n't determined has VBN false RB  O
RB determined any n't DT false VBN  I
VBN any specific determined JJ false DT  I
DT specific terms any NNS false JJ  I
JJ terms of specific IN false NNS  O
NNS of a terms DT false IN  I
IN a possible of JJ false DT  I
DT possible transaction a NN false JJ  I
JJ transaction . possible . false NN  O
__NONE_PoS__ __NONE_Word__ Lep __NONE_Word__ NNP true __NONE_PoS__  I
__NONE_PoS__ Lep Group __NONE_Word__ NNP true NNP  I
NNP Group and Lep CC false NNP  O
NNP and affiliates Group NNS false CC  I
CC affiliates currently and JJ false NNS  O
NNS currently control affiliates NN false JJ  O
JJ control 3,513,072 currently CD false NN  O
NN 3,513,072 Profit control NN true CD  I
CD Profit Systems 3,513,072 NNPS true NN  I
NN Systems common Profit JJ false NNPS  O
NNPS common shares Systems NNS false JJ  O
JJ shares , common , false NNS  O
NNS , or shares CC false ,  O
, or 62.42 , CD false CC  I
CC 62.42 % or NN false CD  I
CD % , 62.42 , false NN  O
NN , the % DT false ,  I
, the filing , NN false DT  I
DT filing said the VBD false NN  O
NN said . filing . false VBD  O
__NONE_PoS__ __NONE_Word__ Profit __NONE_Word__ NN true __NONE_PoS__  I
__NONE_PoS__ Profit Systems __NONE_Word__ NNPS true NN  I
NN Systems , Profit , false NNPS  O
NNPS , Valley Systems NNP true ,  I
, Valley Stream , NNP true NNP  I
NNP Stream , Valley , false NNP  O
NNP , N.Y. Stream NNP true ,  I
, N.Y. , , , false NNP  O
NNP , is N.Y. VBZ false ,  O
, is an , DT false VBZ  I
VBZ an air is NN false DT  I
DT air freight an NN false NN  I
NN freight forwarding air NN false NN  I
NN forwarding concern freight NN false NN  I
NN concern . forwarding . false NN  O
__NONE_PoS__ __NONE_Word__ U.S. __NONE_Word__ NNP true __NONE_PoS__  I
__NONE_PoS__ U.S. official __NONE_Word__ JJ false NNP  I
NNP official reserve U.S. NN false JJ  I
JJ reserve assets official NNS false NN  I
NN assets rose reserve VBD false NNS  O
NNS rose $ assets $ false VBD  I
VBD $ 6.05 rose CD false $  I
$ 6.05 billion $ CD false CD  I
CD billion in 6.05 IN false CD  O
CD in September billion NNP true IN  I
IN September , in , false NNP  O
NNP , to September TO false ,  O
, to $ , $ false TO  I
TO $ 68.42 to CD false $  I
$ 68.42 billion $ CD false CD  I
CD billion , 68.42 , false CD  O
CD , the billion DT false ,  I
, the Treasury , NNP true DT  I
DT Treasury Department the NNP true NNP  I
NNP Department said Treasury VBD false NNP  O
NNP said . Department . false VBD  O
__NONE_PoS__ __NONE_Word__ The __NONE_Word__ DT true __NONE_PoS__  I
__NONE_PoS__ The gain __NONE_Word__ NN false DT  I
DT gain compared The VBN false NN  O
NN compared with gain IN false VBN  O
VBN with a compared DT false IN  I
IN a $ with $ false DT  I
DT $ 1.10 a CD false $  I
$ 1.10 billion $ CD false CD  I
CD billion decline 1.10 NN false CD  I
CD decline in billion IN false NN  O
NN in reserve decline NN false IN  I
IN reserve assets in NNS false NN  I
NN assets in reserve IN false NNS  O
NNS in August assets NNP true IN  I
IN August to in TO false NNP  O
NNP to $ August $ false TO  I
TO $ 62.36 to CD false $  I
$ 62.36 billion $ CD false CD  I
CD billion , 62.36 , false CD  O
CD , the billion DT false ,  I
, the department , NN false DT  I
DT department said the VBD false NN  O
NN said . department . false VBD  O
__NONE_PoS__ __NONE_Word__ U.S. __NONE_Word__ NNP true __NONE_PoS__  I
__NONE_PoS__ U.S. reserve __NONE_Word__ NN false NNP  I
NNP reserve assets U.S. NNS false NN  I
NN assets consist reserve VBP false NNS  O
NNS consist of assets IN false VBP  O
VBP of foreign consist JJ false IN  I
IN foreign currencies of NNS false JJ  I
JJ currencies , foreign , false NNS  O
NNS , gold currencies NN false ,  I
, gold , , , false NN  O
NN , special gold JJ false ,  I
, special drawing , NN false JJ  I
JJ drawing rights special NNS false NN  I
NN rights at drawing IN false NNS  O
NNS at the rights DT false IN  I
IN the International at NNP true DT  I
DT International Monetary the NNP true NNP  I
NNP Monetary Fund International NNP true NNP  I
NNP Fund and Monetary CC false NNP  O
NNP and the Fund DT false CC  I
CC the U.S. and NNP true DT  I
DT U.S. reserve the NN false NNP  I
NNP reserve position U.S. NN false NN  I
NN position -- reserve : false NN  O
NN -- its position PRP$ false :  I
: its ability -- NN false PRP$  I
PRP$ ability to its TO false NN  O
NN to draw ability VB false TO  O
TO draw foreign to JJ false VB  I
VB foreign currencies draw NNS false JJ  I
JJ currencies -- foreign : false NNS  O
NNS -- at currencies IN false :  O
: at the -- DT false IN  I
IN the IMF at NNP true DT  I
DT IMF . the . false NNP  O
__NONE_PoS__ __NONE_Word__ The __NONE_Word__ DT true __NONE_PoS__  I
__NONE_PoS__ The nation __NONE_Word__ NN false DT  I
DT nation 's The POS false NN  B
NN 's holdings nation NNS false POS  I
POS holdings of 's IN false NNS  O
NNS of foreign holdings JJ false IN  I
IN foreign currencies of NNS false JJ  I
JJ currencies increased foreign VBN false NNS  O
NNS increased $ currencies $ false VBN  I
VBN $ 5.67 increased CD false $  I
$ 5.67 billion $ CD false CD  I
CD billion in 5.67 IN false CD  O
CD in September billion NNP true IN  I
IN September to in TO false NNP  O
NNP to $ September $ false TO  I
TO $ 39.08 to CD false $  I
$ 39.08 billion $ CD false CD  I
CD billion , 39.08 , false CD  O
CD , while billion IN false ,  O
, while its , PRP$ false IN  I
IN its gold while NN false PRP$  I
PRP$ gold reserves its NNS false NN  I
NN reserves were gold VBD false NNS  O
NNS were virtually reserves RB false VBD  O
VBD virtually unchanged were JJ false RB  O
RB unchanged at virtually IN false JJ  O
JJ at $ unchanged $ false IN  I
IN $ 11.07 at CD false $  I
$ 11.07 billion $ CD false CD  I
CD billion . 11.07 . false CD  O
__NONE_PoS__ __NONE_Word__ U.S. __NONE_Word__ NNP true __NONE_PoS__  I
__NONE_PoS__ U.S. holdings __NONE_Word__ NNS false NNP  I
NNP holdings of U.S. IN false NNS  O
NNS of IMF holdings NNP true IN  I
IN IMF special of JJ false NNP  I
NNP special drawing IMF NN false JJ  I
JJ drawing rights special NNS false NN  I
NN rights last drawing JJ false NNS  B
NNS last month rights NN false JJ  I
JJ month rose last VBD false NN  O
NN rose $ month $ false VBD  I
VBD $ 247 rose CD false $  I
$ 247 million $ CD false CD  I
CD million , 247 , false CD  O
CD , to million TO false ,  O
, to $ , $ false TO  I
TO $ 9.49 to CD false $  I
$ 9.49 billion $ CD false CD  I
CD billion , 9.49 , false CD  O
CD , and billion CC false ,  O
, and its , PRP$ false CC  I
CC its reserve and NN false PRP$  I
PRP$ reserve position its NN false NN  I
NN position at reserve IN false NN  O
NN at the position DT false IN  I
IN the IMF at NNP true DT  I
DT IMF increased the VBD false NNP  O
NNP increased $ IMF $ false VBD  I
VBD $ 142 increased CD false $  I
$ 142 million $ CD false CD  I
CD million , 142 , false CD  O
CD , to million TO false ,  O
, to $ , $ false TO  I
TO $ 8.79 to CD false $  I
$ 8.79 billion $ CD false CD  I
CD billion . 8.79 . false CD  O
__NONE_PoS__ __NONE_Word__ Alusuisse __NONE_Word__ NNP true __NONE_PoS__  I
__NONE_PoS__ Alusuisse of __NONE_Word__ IN false NNP  O
NNP of America Alusuisse NNP true IN  I
IN America Inc. of NNP true NNP  I
NNP Inc. plans America VBZ false NNP  O
NNP plans to Inc. TO false VBZ  O
VBZ to sell plans VB false TO  O
TO sell its to PRP$ false VB  I
VB its Consolidated sell NNP true PRP$  I
PRP$ Consolidated Aluminum its NNP true NNP  I
NNP Aluminum Corp. Consolidated NNP true NNP  I
NNP Corp. subsidiary Aluminum NN false NNP  I
NNP subsidiary as Corp. IN false NN  O
NN as part subsidiary NN false IN  I
IN part of as IN false NN  O
NN of its part PRP$ false IN  I
IN its strategy of NN false PRP$  I
PRP$ strategy to its TO false NN  O
NN to focus strategy VB false TO  O
TO focus more to JJR false VB  O
VB more on focus IN false JJR  O
JJR on aluminum more NN false IN  I
IN aluminum packaging on NN false NN  I
NN packaging in aluminum IN false NN  O
NN in the packaging DT false IN  I
IN the U.S. in NNP true DT  I
DT U.S. . the . false NNP  O
__NONE_PoS__ __NONE_Word__ Alusuisse __NONE_Word__ NNP true __NONE_PoS__  I
__NONE_PoS__ Alusuisse , __NONE_Word__ , false NNP  O
NNP , of Alusuisse IN false ,  O
, of New , NNP true IN  I
IN New York of NNP true NNP  I
NNP York , New , false NNP  O
NNP , declined York VBD false ,  O
, declined to , TO false VBD  O
VBD to say declined VB false TO  O
TO say how to WRB false VB  I
VB how much say JJ false WRB  I
WRB much it how PRP false JJ  B
JJ it expects much VBZ false PRP  O
PRP expects to it TO false VBZ  O
VBZ to get expects VB false TO  O
TO get for to IN false VB  O
VB for the get DT false IN  I
IN the unit for NN false DT  I
DT unit ; the : false NN  O
NN ; the unit DT false :  I
: the company ; NN false DT  I
DT company has the VBZ false NN  O
NN has hired company VBN false VBZ  O
VBZ hired First has NNP true VBN  I
VBN First Boston hired NNP true NNP  I
NNP Boston Corp. First NNP true NNP  I
NNP Corp. to Boston TO false NNP  O
NNP to help Corp. VB false TO  O
TO help identify to VB false VB  O
VB identify bidders help NNS false VB  I
VB bidders . identify . false NNS  O
__NONE_PoS__ __NONE_Word__ Alusuisse __NONE_Word__ NNP true __NONE_PoS__  I
__NONE_PoS__ Alusuisse is __NONE_Word__ VBZ false NNP  O
NNP is a Alusuisse DT false VBZ  I
VBZ a subsidiary is NN false DT  I
DT subsidiary of a IN false NN  O
NN of Swiss subsidiary NNP true IN  I
IN Swiss Aluminium of NNP true NNP  I
NNP Aluminium Ltd. Swiss NNP true NNP  I
NNP Ltd. , Aluminium , false NNP  O
NNP , a Ltd. DT false ,  I
, a Zurich , NNP true DT  I
DT Zurich , a , false NNP  I
NNP , Switzerland Zurich NNP true ,  I
, Switzerland , , , false NNP  I
NNP , producer Switzerland NN false ,  I
, producer of , IN false NN  O
NN of aluminum producer NN false IN  I
IN aluminum , of , false NN  O
NN , chemicals aluminum NNS false ,  I
, chemicals and , CC false NNS  O
NNS and packaging chemicals NN false CC  I
CC packaging products and NNS false NN  I
NN products . packaging . false NNS  O
__NONE_PoS__ __NONE_Word__ Consolidated __NONE_Word__ NNP true __NONE_PoS__  I
__NONE_PoS__ Consolidated , __NONE_Word__ , false NNP  O
NNP , which Consolidated WDT false ,  I
, which had , VBD false WDT  O
WDT had 1988 which CD false VBD  I
VBD 1988 revenue had NN false CD  I
CD revenue of 1988 IN false NN  O
NN of $ revenue $ false IN  I
IN $ 400 of CD false $  I
$ 400 million $ CD false CD  I
CD million , 400 , false CD  O
CD , makes million VBZ false ,  O
, makes aluminum , NN false VBZ  I
VBZ aluminum sheet makes NN false NN  I
NN sheet and aluminum CC false NN  I
NN and foil sheet NN false CC  I
CC foil products and NNS false NN  I
NN products at foil IN false NNS  O
NNS at its products PRP$ false IN  I
IN its Hannibal at NNP true PRP$  I
PRP$ Hannibal , its , false NNP  I
NNP , Ohio Hannibal NNP true ,  I
, Ohio , , , false NNP  I
NNP , and Ohio CC false ,  I
, and Jackson , NNP true CC  I
CC Jackson , and , false NNP  I
NNP , Tenn. Jackson NNP true ,  I
, Tenn. , , , false NNP  I
NNP , rolling Tenn. VBG false ,  I
, rolling mills , NNS false VBG  I
VBG mills and rolling CC false NNS  O
NNS and recycles mills VBZ false CC  O
CC recycles aluminum and NN false VBZ  I
VBZ aluminum at recycles IN false NN  O
NN at a aluminum DT false IN  I
IN a plant at NN false DT  I
DT plant in a IN false NN  O
NN in Bens plant NNP true IN  I
IN Bens Run in NNP true NNP  I
NNP Run , Bens , false NNP  O
NNP , W.Va Run NNP true ,  I
, W.Va . , . false NNP  O
__NONE_PoS__ __NONE_Word__ Manhattan __NONE_Word__ NNP true __NONE_PoS__  I
__NONE_PoS__ Manhattan National __NONE_Word__ NNP true NNP  I
NNP National Corp. Manhattan NNP true NNP  I
NNP Corp. said National VBD false NNP  O
NNP said Michael Corp. NNP true VBD  I
VBD Michael A. said NNP true NNP  I
NNP A. Conway Michael NNP true NNP  I
NNP Conway , A. , false NNP  O
NNP , president Conway NN false ,  I
, president and , CC false NN  O
NN and chief president JJ false CC  I
CC chief executive and JJ false JJ  I
JJ executive officer chief NN false JJ  I
JJ officer , executive , false NN  O
NN , was officer VBD false ,  O
, was elected , VBN false VBD  O
VBD elected chief was JJ false VBN  I
VBN chief executive elected NN false JJ  I
JJ executive of chief IN false NN  O
NN of the executive DT false IN  I
IN the holding of VBG false DT  I
DT holding company the NN false VBG  I
VBG company 's holding POS false NN  B
NN 's two company CD false POS  I
POS two principal 's JJ false CD  I
CD principal insurance two NN false JJ  I
JJ insurance subsidiaries principal NNS false NN  I
NN subsidiaries . insurance . false NNS  O
__NONE_PoS__ __NONE_Word__ He __NONE_Word__ PRP true __NONE_PoS__  I
__NONE_PoS__ He succeeds __NONE_Word__ VBZ false PRP  O
PRP succeeds Paul He NNP true VBZ  I
VBZ Paul P. succeeds NNP true NNP  I
NNP P. Aniskovich Paul NNP true NNP  I
NNP Aniskovich Jr. P. NNP true NNP  I
NNP Jr. , Aniskovich , false NNP  O
NNP , who Jr. WP false ,  I
, who resigned , VBD false WP  O
WP resigned to who TO false VBD  O
VBD to pursue resigned VB false TO  O
TO pursue other to JJ false VB  I
VB other business pursue NN false JJ  I
JJ business interests other NNS false NN  I
NN interests , business , false NNS  O
NNS , the interests DT false ,  I
, the company , NN false DT  I
DT company said the VBD false NN  O
NN said . company . false VBD  O
__NONE_PoS__ __NONE_Word__ Mr. __NONE_Word__ NNP true __NONE_PoS__  I
__NONE_PoS__ Mr. Conway __NONE_Word__ NNP true NNP  I
NNP Conway , Mr. , false NNP  O
NNP , 42 Conway CD false ,  I
, 42 years , NNS false CD  I
CD years old 42 JJ false NNS  O
NNS old , years , false JJ  O
JJ , was old VBD false ,  O
, was elected , VBN false VBD  O
VBD elected chairman was NN false VBN  I
VBN chairman , elected , false NN  O
NN , president chairman NN false ,  I
, president and , CC false NN  O
NN and chief president JJ false CC  I
CC chief executive and NN false JJ  I
JJ executive of chief IN false NN  O
NN of Manhattan executive NNP true IN  I
IN Manhattan Life of NNP true NNP  I
NNP Life Insurance Manhattan NNP true NNP  I
NNP Insurance Co. Life NNP true NNP  I
NNP Co. and Insurance CC false NNP  O
NNP and president Co. NN false CC  I
CC president and and CC false NN  O
NN and chief president JJ false CC  I
CC chief executive and NN false JJ  I
JJ executive of chief IN false NN  O
NN of Manhattan executive NNP true IN  I
IN Manhattan National of NNP true NNP  I
NNP National Life Manhattan NNP true NNP  I
NNP Life Insurance National NNP true NNP  I
NNP Insurance Co Life NNP true NNP  I
NNP Co . Insurance . false NNP  O
__NONE_PoS__ __NONE_Word__ Harry __NONE_Word__ NNP true __NONE_PoS__  I
__NONE_PoS__ Harry Rossi __NONE_Word__ NNP true NNP  I
NNP Rossi , Harry , false NNP  O
NNP , 69 Rossi CD false ,  I
, 69 , , , false CD  O
CD , chairman 69 NN false ,  I
, chairman of , IN false NN  O
NN of the chairman DT false IN  I
IN the holding of VBG false DT  I
DT holding company the NN false VBG  I
VBG company , holding , false NN  O
NN , also company RB false ,  O
, also remains , VBZ false RB  O
RB remains chairman also NN false VBZ  I
VBZ chairman of remains IN false NN  O
NN of Manhattan chairman NNP true IN  I
IN Manhattan National of NNP true NNP  I
NNP National Life Manhattan NNP true NNP  I
NNP Life Insurance National NNP true NNP  I
NNP Insurance Co Life NNP true NNP  I
NNP Co . Insurance . false NNP  O
__NONE_PoS__ __NONE_Word__ Mr. __NONE_Word__ NNP true __NONE_PoS__  I
__NONE_PoS__ Mr. Conway __NONE_Word__ NNP true NNP  I
NNP Conway was Mr. VBD false NNP  O
NNP was executive Conway JJ false VBD  I
VBD executive vice was NN false JJ  I
JJ vice president executive NN false NN  I
NN president and vice CC false NN  O
NN and chief president JJ false CC  I
CC chief investment and NN false JJ  I
JJ investment officer chief NN false NN  I
NN officer of investment IN false NN  O
NN of Union officer NNP true IN  I
IN Union Central of NNP true NNP  I
NNP Central Life Union NNP true NNP  I
NNP Life Insurance Central NNP true NNP  I
NNP Insurance Co. Life NNP true NNP  I
NNP Co. , Insurance , false NNP  O
NNP , of Co. IN false ,  O
, of Cincinnati , NNP true IN  I
IN Cincinnati , of , false NNP  O
NNP , in Cincinnati IN false ,  O
, in 1987 , CD false IN  I
IN 1987 , in , false CD  O
CD , when 1987 WRB false ,  O
, when Union , NNP true WRB  I
WRB Union Central when NNP true NNP  I
NNP Central bought Union VBD false NNP  O
NNP bought a Central DT false VBD  I
VBD a 54 bought CD false DT  I
DT 54 % a NN false CD  I
CD % interest 54 NN false NN  I
NN interest in % IN false NN  O
NN in Manhattan interest NNP true IN  I
IN Manhattan National in NNP true NNP  I
NNP National Corp Manhattan NNP true NNP  I
NNP Corp . National . false NNP  O
__NONE_PoS__ __NONE_Word__ He __NONE_Word__ PRP true __NONE_PoS__  I
__NONE_PoS__ He resigned __NONE_Word__ VBD false PRP  O
PRP resigned as He IN false VBD  O
VBD as an resigned DT false IN  I
IN an officer as NN false DT  I
DT officer of an IN false NN  O
NN of Central officer NNP true IN  I
IN Central Life of NNP true NNP  I
NNP Life to Central TO false NNP  O
NNP to accept Life VB false TO  O
TO accept the to DT false VB  I
VB the Manhattan accept NNP true DT  I
DT Manhattan National the NNP true NNP  I
NNP National presidency Manhattan NN false NNP  I
NNP presidency . National . false NN  O
__NONE_PoS__ __NONE_Word__ Daniel __NONE_Word__ NNP true __NONE_PoS__  I
__NONE_PoS__ Daniel J. __NONE_Word__ NNP true NNP  I
NNP J. Terra Daniel NNP true NNP  I
NNP Terra , J. , false NNP  O
NNP , a Terra DT false ,  I
, a director , NN false DT  I
DT director of a IN false NN  O
NN of First director NNP true IN  I
IN First Illinois of NNP true NNP  I
NNP Illinois Corp. First NNP true NNP  I
NNP Corp. , Illinois , false NNP  O
NNP , said Corp. VBD false ,  O
, said that , IN false VBD  O
VBD that in said IN false IN  O
IN in August that NNP true IN  I
IN August he in PRP false NNP  B
NNP he reduced August VBD false PRP  O
PRP reduced his he PRP$ false VBD  I
VBD his stake reduced NN false PRP$  I
PRP$ stake in his IN false NN  O
NN in First stake NNP true IN  I
IN First Illinois in NNP true NNP  I
NNP Illinois to First TO false NNP  O
NNP to 26.48 Illinois CD false TO  I
TO 26.48 % to NN false CD  I
CD % of 26.48 IN false NN  O
NN of the % DT false IN  I
IN the common of JJ false DT  I
DT common shares the NNS false JJ  I
JJ shares outstanding common JJ false NNS  O
NNS outstanding . shares . false JJ  O
__NONE_PoS__ __NONE_Word__ In __NONE_Word__ IN true __NONE_PoS__  O
__NONE_PoS__ In a __NONE_Word__ DT false IN  I
IN a filing In NN false DT  I
DT filing with a IN false NN  O
NN with the filing DT false IN  I
IN the Securities with NNP true DT  I
DT Securities and the CC false NNP  I
NNP and Exchange Securities NNP true CC  I
CC Exchange Commission and NNP true NNP  I
NNP Commission , Exchange , false NNP  O
NNP , Mr. Commission NNP true ,  I
, Mr. Terra , NNP true NNP  I
NNP Terra said Mr. VBD false NNP  O
NNP said he Terra PRP false VBD  I
VBD he sold said VBD false PRP  O
PRP sold 263,684 he CD false VBD  I
VBD 263,684 First sold NNP true CD  I
CD First Illinois 263,684 NNP true NNP  I
NNP Illinois common First JJ false NNP  I
NNP common shares Illinois NNS false JJ  I
JJ shares from common IN false NNS  O
NNS from Aug. shares NNP true IN  I
IN Aug. 9 from CD false NNP  I
NNP 9 to Aug. TO false CD  O
CD to Aug. 9 NNP true TO  I
TO Aug. 28 to CD false NNP  I
NNP 28 for Aug. IN false CD  O
CD for $ 28 $ false IN  I
IN $ 9.9375 for CD false $  I
$ 9.9375 to $ TO false CD  I
CD to $ 9.9375 $ false TO  I
TO $ 10.5625 to CD false $  I
$ 10.5625 a $ DT false CD  B
CD a share 10.5625 NN false DT  I
DT share . a . false NN  O
__NONE_PoS__ __NONE_Word__ As __NONE_Word__ IN true __NONE_PoS__  O
__NONE_PoS__ As a __NONE_Word__ DT false IN  I
IN a result As NN false DT  I
DT result of a IN false NN  O
NN of the result DT false IN  I
IN the sales of NNS false DT  I
DT sales he the PRP false NNS  B
NNS he holds sales VBZ false PRP  O
PRP holds 6,727,042 he CD false VBZ  I
VBZ 6,727,042 shares holds NNS false CD  I
CD shares . 6,727,042 . false NNS  O
__NONE_PoS__ __NONE_Word__ Mr. __NONE_Word__ NNP true __NONE_PoS__  I
__NONE_PoS__ Mr. Terra __NONE_Word__ NNP true NNP  I
NNP Terra said Mr. VBD false NNP  O
NNP said in Terra IN false VBD  O
VBD in the said DT false IN  I
IN the filing in NN false DT  I
DT filing that the IN false NN  O
NN that he filing PRP false IN  I
IN he sold that VBD false PRP  O
PRP sold the he DT false VBD  I
VBD the stock sold NN false DT  I
DT stock to the TO false NN  O
NN to decrease stock VB false TO  O
TO decrease his to PRP$ false VB  I
VB his position decrease NN false PRP$  I
PRP$ position in his IN false NN  O
NN in the position DT false IN  I
IN the Evanston in NNP true DT  I
DT Evanston , the , false NNP  I
NNP , Ill. Evanston NNP true ,  I
, Ill. , , , false NNP  I
NNP , banking Ill. NN false ,  I
, banking concern , NN false NN  I
NN concern . banking . false NN  O
__NONE_PoS__ __NONE_Word__ He __NONE_Word__ PRP true __NONE_PoS__  I
__NONE_PoS__ He may __NONE_Word__ MD false PRP  O
PRP may sell He VB false MD  O
MD sell more may JJR false VB  I
VB more shares sell NNS false JJR  I
JJR shares in more IN false NNS  O
NNS in the shares DT false IN  I
IN the open in JJ false DT  I
DT open market the NN false JJ  I
JJ market or open CC false NN  O
NN or in market IN false CC  O
CC in private or JJ false IN  I
IN private transactions in NNS false JJ  I
JJ transactions , private , false NNS  O
NNS , but transactions CC false ,  O
, but would , MD false CC  O
CC would n't but RB false MD  O
MD n't rule would VB false RB  O
RB rule out n't IN false VB  O
VB out changing rule VBG false IN  O
IN changing his out PRP$ false VBG  I
VBG his intentions changing NNS false PRP$  I
PRP$ intentions and his CC false NNS  O
NNS and buying intentions VBG false CC  O
CC buying shares and NNS false VBG  I
VBG shares , buying , false NNS  O
NNS , the shares DT false ,  I
, the filing , NN false DT  I
DT filing said the VBD false NN  O
NN said . filing . false VBD  O
__NONE_PoS__ __NONE_Word__ SciMed __NONE_Word__ NNP true __NONE_PoS__  I
__NONE_PoS__ SciMed Life __NONE_Word__ NNP true NNP  I
NNP Life Systems SciMed NNP true NNP  I
NNP Systems Inc. Life NNP true NNP  I
NNP Inc. , Systems , false NNP  O
NNP , Minneapolis Inc. NNP true ,  I
, Minneapolis , , , false NNP  O
NNP , said Minneapolis VBD false ,  O
, said a , DT false VBD  I
VBD a federal said JJ false DT  I
DT federal appeals a NNS false JJ  I
JJ appeals court federal VBP false NNS  I
NNS court vacated appeals VBD false VBP  O
VBP vacated an court DT false VBD  I
VBD an earlier vacated JJR false DT  I
DT earlier summary an NN false JJR  I
JJR summary judgment earlier NN false NN  I
NN judgment in summary IN false NN  O
NN in its judgment PRP$ false IN  I
IN its favor in NN false PRP$  I
PRP$ favor . its . false NN  O
__NONE_PoS__ __NONE_Word__ A __NONE_Word__ DT true __NONE_PoS__  I
__NONE_PoS__ A lower __NONE_Word__ JJR false DT  I
DT lower court A NN false JJR  I
JJR court in lower IN false NN  O
NN in St. court NNP true IN  I
IN St. Paul in NNP true NNP  I
NNP Paul had St. VBD false NNP  O
NNP had ruled Paul VBN false VBD  O
VBD ruled in had IN false VBN  O
VBN in September ruled NNP true IN  I
IN September 1988 in CD false NNP  I
NNP 1988 that September IN false CD  O
CD that a 1988 DT false IN  I
IN a heart that NN false DT  I
DT heart catheter a NN false NN  I
NN catheter SciMed heart NNP true NN  B
NN SciMed manufactures catheter VBZ false NNP  O
NNP manufactures does SciMed VBZ false VBZ  O
VBZ does n't manufactures RB false VBZ  O
VBZ n't infringe does VB false RB  O
RB infringe on n't IN false VB  O
VB on a infringe DT false IN  I
IN a patent on NN false DT  I
DT patent owned a VBN false NN  O
NN owned by patent IN false VBN  O
VBN by Advanced owned NNP true IN  I
IN Advanced Cardiovascular by NNP true NNP  I
NNP Cardiovascular Systems Advanced NNPS true NNP  I
NNP Systems , Cardiovascular , false NNPS  O
NNPS , a Systems DT false ,  I
, a unit , NN false DT  I
DT unit of a IN false NN  O
NN of Eli unit NNP true IN  I
IN Eli Lilly of NNP true NNP  I
NNP Lilly & Eli CC false NNP  I
NNP & Co Lilly NNP true CC  I
CC Co . & . false NNP  O
__NONE_PoS__ __NONE_Word__ SciMed __NONE_Word__ NNP true __NONE_PoS__  I
__NONE_PoS__ SciMed said __NONE_Word__ VBD false NNP  O
NNP said the SciMed DT false VBD  I
VBD the appeals said NNS false DT  I
DT appeals court the VBP false NNS  I
NNS court remanded appeals VBD false VBP  O
VBP remanded the court DT false VBD  I
VBD the case remanded NN false DT  I
DT case back the RB false NN  O
NN back to case TO false RB  O
RB to the back DT false TO  I
TO the district to NN false DT  I
DT district court the NN false NN  I
NN court for district IN false NN  O
NN for further court JJ false IN  I
IN further proceedings for NNS false JJ  I
JJ proceedings . further . false NNS  O
__NONE_PoS__ __NONE_Word__ In __NONE_Word__ IN true __NONE_PoS__  O
__NONE_PoS__ In national __NONE_Word__ JJ false IN  I
IN national over-the-counter In JJ false JJ  I
JJ over-the-counter trading national NN false JJ  I
